gene,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24
Q04307,0.0550931,-0.0728393,-0.055338,-0.00193241,-0.234782,-0.126307,0.0738129,0.167505,-0.125664,-0.157484,-0.116675,0.0450516,0.065072,-0.056056,-0.00557296,0.199444,0.067385,-0.287202,0.00370716,-0.0439632,0.0731597,-0.120618,-0.109124,-0.0688548
O74754,0.0784228,-0.0593468,-0.0731478,-0.0385507,-0.246825,-0.101001,0.0853403,0.185961,-0.131653,-0.152021,-0.107092,0.0454622,0.0558486,-0.0905455,-0.0154431,0.231492,0.0779556,-0.315377,-0.00573217,-0.0124576,0.0614586,-0.137101,-0.100943,-0.0571955
P38077,0.092243,-0.0893336,-0.0899751,-0.0221821,-0.225925,-0.102856,0.0824943,0.167695,-0.126022,-0.168254,-0.10057,0.0408076,0.0894641,-0.0530892,0.0074772,0.222254,0.0764793,-0.294431,0.00517814,-0.0289919,0.0420923,-0.155792,-0.114324,-0.0609196
P00445,0.0531642,-0.0615558,-0.0637812,-0.0199847,-0.231923,-0.105861,0.078358,0.177204,-0.131588,-0.137749,-0.133842,0.0430791,0.0623046,-0.0812422,-0.00483418,0.226658,0.0682483,-0.309536,0.0197825,-0.0216334,0.0449155,-0.129661,-0.107118,-0.0900944
P28758,0.0903455,-0.09232,-0.0757066,-0.0125618,-0.241003,-0.105399,0.0889506,0.156525,-0.153937,-0.172276,-0.128465,0.0387276,0.0774479,-0.0834732,-0.0186517,0.213738,0.0705025,-0.275951,0.0123248,-0.00925748,0.0520581,-0.11956,-0.0799538,-0.0900622
P53152,0.0589728,-0.0650244,-0.0686865,-0.0299742,-0.233773,-0.10825,0.0853243,0.179302,-0.141472,-0.138876,-0.10008,0.0692839,0.0728809,-0.0903126,-0.0135091,0.212943,0.0822823,-0.307982,0.00330698,-0.0451467,0.0549044,-0.154892,-0.0748488,-0.0745432
O74983,0.0498858,-0.0682703,-0.0903456,-0.00766266,-0.235981,-0.124033,0.0588647,0.155429,-0.14497,-0.139442,-0.117545,0.0472585,0.0801252,-0.0784088,0.0134947,0.215849,0.0915902,-0.27498,0.0266068,-0.0316444,0.0736529,-0.136257,-0.0756905,-0.0798817
P23796,0.0619473,-0.0671368,-0.0847495,-0.00938556,-0.234153,-0.123698,0.0544233,0.157331,-0.151304,-0.166062,-0.11564,0.0581699,0.0561189,-0.0657222,-0.00282526,0.216042,0.082486,-0.271756,0.00821165,-0.0208775,0.0552311,-0.139695,-0.104548,-0.0907568
Q10181,0.0450727,-0.0767471,-0.0707296,-0.00699983,-0.201981,-0.119942,0.0620251,0.163813,-0.129423,-0.143919,-0.11297,0.0643057,0.0704458,-0.079183,-0.0150037,0.209879,0.0795061,-0.276595,0.0250575,-0.0238413,0.0520049,-0.101628,-0.102561,-0.0790043
P20053,0.0573188,-0.0920437,-0.0595895,-0.0113377,-0.23277,-0.110652,0.0735196,0.163033,-0.153236,-0.173636,-0.131016,0.04446,0.0671619,-0.0768962,0.00929235,0.208501,0.0789744,-0.285707,0.0207168,-0.0282797,0.0610258,-0.151493,-0.113467,-0.0888707
Q9UTC7,0.0555844,-0.0557822,-0.0878454,-0.0200774,-0.244342,-0.13297,0.0663246,0.174639,-0.132333,-0.156017,-0.11737,0.0516828,0.0840362,-0.0874594,0.0127098,0.209996,0.0864765,-0.289745,-0.00744805,-0.0436537,0.0812941,-0.162831,-0.0995543,-0.0789106
P32793,0.091529,-0.0861484,-0.0882637,-0.0360233,-0.214172,-0.107282,0.0969476,0.162954,-0.15127,-0.178777,-0.11601,0.0517969,0.0694607,-0.063024,-0.00603568,0.21001,0.0885702,-0.30399,0.00834285,-0.011765,0.0433567,-0.119085,-0.0980942,-0.0592527
Q9URW6,0.0829492,-0.0889541,-0.0771759,-0.0450955,-0.225312,-0.102616,0.0620128,0.17481,-0.126322,-0.149555,-0.105958,0.0656154,0.0919675,-0.0873066,-0.0030156,0.207052,0.0661334,-0.301248,0.0227831,-0.0466816,0.0383334,-0.152439,-0.0956067,-0.070074
Q9UTF8,0.0591047,-0.0705728,-0.0954664,-0.0102857,-0.20598,-0.101423,0.0866705,0.170192,-0.162196,-0.166208,-0.121896,0.0401473,0.0539795,-0.0755032,-0.00789086,0.227819,0.0725406,-0.308094,0.0173842,-0.0124328,0.0504896,-0.119989,-0.0964987,-0.0754307
Q03327,0.0587042,-0.0842042,-0.0834092,-0.0405775,-0.212918,-0.111014,0.0748955,0.158349,-0.161679,-0.163821,-0.0904304,0.0541102,0.0770273,-0.0877267,-0.0247466,0.225114,0.0963019,-0.267334,-0.00353284,-0.0250867,0.0772652,-0.127911,-0.091334,-0.0826066
O14126,0.0661746,-0.0503986,-0.0806798,-0.0445726,-0.23235,-0.105165,0.0738153,0.171554,-0.158602,-0.15447,-0.0972771,0.0678987,0.0703311,-0.0501245,-0.0239052,0.213707,0.100269,-0.29375,0.0286694,-0.0433135,0.0480808,-0.134591,-0.0949218,-0.0702722
P33297,0.0748883,-0.0597344,-0.060107,-0.0241812,-0.229641,-0.132302,0.0641173,0.158351,-0.14822,-0.165675,-0.121664,0.0331861,0.0761223,-0.0875776,-0.00845617,0.194444,0.10431,-0.272248,0.019883,-0.0116381,0.0717684,-0.14806,-0.102608,-0.0801921
P40516,0.0586025,-0.0807127,-0.0908187,-0.0323913,-0.239956,-0.0979104,0.0700003,0.181591,-0.159858,-0.144628,-0.105857,0.0445738,0.0737122,-0.0921412,-0.0137672,0.210512,0.0985336,-0.299048,0.00935159,-0.018766,0.0406694,-0.124491,-0.11258,-0.0829693
Q9P7Z3,0.0827653,-0.081015,-0.0892575,-0.0114114,-0.231879,-0.119399,0.0883736,0.164898,-0.162521,-0.154218,-0.137297,0.065505,0.0792574,-0.0575394,-0.0167022,0.20682,0.078408,-0.281807,-0.0056227,-0.0452477,0.0393361,-0.127382,-0.10204,-0.0675685
P40387,0.0466845,-0.0880928,-0.0745462,-0.016277,-0.205704,-0.119852,0.0841814,0.17045,-0.141225,-0.159433,-0.127528,0.0429535,0.0730141,-0.0660314,-0.0139973,0.195502,0.0997619,-0.298357,0.016772,-0.0102739,0.0401589,-0.119719,-0.0963322,-0.0853566
Q00764,0.0574984,-0.0539096,-0.067364,-0.00221929,-0.22872,-0.126087,0.0626535,0.173017,-0.128096,-0.157321,-0.0978688,0.0601826,0.0801878,-0.0657802,0.0127949,0.205768,0.0688101,-0.311516,0.0223682,-0.0470421,0.0791013,-0.123396,-0.0811672,-0.0874064
Q06632,0.0745956,-0.0740383,-0.0681862,-0.00740905,-0.222102,-0.0945749,0.0737266,0.161217,-0.135645,-0.140362,-0.117852,0.0446538,0.0855644,-0.0821015,-0.0138319,0.210798,0.0797483,-0.311047,0.0108899,-0.0483833,0.0723815,-0.157286,-0.0996056,-0.0771645
O74733,0.0859637,-0.0822991,-0.0874415,-0.00967139,-0.22195,-0.122844,0.0836465,0.179493,-0.136383,-0.144629,-0.109278,0.0435244,0.0890551,-0.0582217,0.0145028,0.217247,0.0784603,-0.298052,-0.000774051,-0.0118357,0.0479544,-0.119864,-0.116,-0.0723161
O13686,0.0731112,-0.057372,-0.0690151,-0.0269953,-0.226679,-0.101485,0.0945111,0.163714,-0.135753,-0.155035,-0.130223,0.0402935,0.0921622,-0.0479959,-0.0061769,0.227704,0.0719556,-0.318122,0.00886946,-0.0254017,0.077039,-0.120463,-0.105102,-0.0667254
Q03897,0.0891122,-0.0564123,-0.0556976,-0.0152973,-0.231222,-0.132454,0.0969343,0.170625,-0.150609,-0.164888,-0.120061,0.0592378,0.0739705,-0.0552044,-0.0237164,0.208847,0.0658038,-0.280308,-0.00968038,-0.0300143,0.0478945,-0.138885,-0.105622,-0.0746641
O14104,0.0793336,-0.0774319,-0.0746559,-0.0148536,-0.20268,-0.110321,0.0774806,0.153857,-0.152384,-0.129615,-0.0885227,0.045941,0.0681309,-0.0648348,0.00432471,0.221834,0.0860889,-0.300007,0.00763157,-0.0473542,0.0519314,-0.152038,-0.092204,-0.0930466
P40495,0.0812716,-0.0705508,-0.0954098,-0.0175084,-0.228659,-0.134297,0.0629045,0.169724,-0.147813,-0.153533,-0.114152,0.0411476,0.0764266,-0.0805978,0.00172767,0.219953,0.114097,-0.318314,0.0134722,-0.0322425,0.0593445,-0.132578,-0.0873508,-0.0811234
P38120,0.0907493,-0.0709125,-0.0941421,-0.00531424,-0.219268,-0.122526,0.0595841,0.183938,-0.131946,-0.140702,-0.0974739,0.0721359,0.0600972,-0.0885371,-0.0148636,0.201724,0.0966114,-0.302212,-0.00954089,-0.0285138,0.0497925,-0.154788,-0.101903,-0.0879043
O14006,0.074431,-0.0906749,-0.0893053,-0.00796559,-0.229424,-0.129276,0.097817,0.187114,-0.132541,-0.146783,-0.110981,0.0398678,0.0594498,-0.0819857,-0.0230285,0.218405,0.0910864,-0.286317,0.0257829,-0.0138261,0.0744773,-0.164194,-0.0856209,-0.069898
P53067,0.0709284,-0.0517928,-0.0858448,-0.023621,-0.225805,-0.118429,0.0679887,0.185318,-0.143398,-0.157142,-0.104805,0.0357715,0.0598966,-0.0797216,0.0114381,0.207848,0.0904373,-0.291907,0.00704075,-0.0519424,0.079057,-0.153366,-0.0948441,-0.0818063
Q10297,0.069028,-0.0610569,-0.085795,-0.017905,-0.232823,-0.096549,0.0767654,0.157907,-0.155708,-0.138374,-0.0923082,0.0577924,0.0780623,-0.078956,0.00791524,0.228394,0.0943458,-0.279428,-0.00676897,-0.0469244,0.0474664,-0.134568,-0.0736462,-0.0757598
Q06132,0.053922,-0.0744856,-0.0717619,-0.0127641,-0.236915,-0.109864,0.0842844,0.149219,-0.165857,-0.146663,-0.101405,0.0510954,0.0602948,-0.0572768,0.0121706,0.233139,0.10212,-0.327234,0.022107,-0.0302734,0.0454216,-0.130326,-0.0897038,-0.0662327
O13971,0.0549034,-0.0638731,-0.0879883,-0.0303681,-0.237899,-0.106408,0.0574306,0.14674,-0.15207,-0.158936,-0.117162,0.0559726,0.082253,-0.0635729,-0.00617835,0.208005,0.0795299,-0.299425,0.0271162,-0.0238127,0.0802834,-0.137839,-0.0786133,-0.0732507
Q07530,0.0827363,-0.0951533,-0.0618271,-0.0429613,-0.211733,-0.117851,0.0871628,0.172213,-0.144242,-0.164072,-0.0982564,0.0460463,0.0584511,-0.0757774,-0.00120142,0.211231,0.0812935,-0.31794,0.00362791,-0.0215285,0.0782548,-0.125196,-0.108487,-0.0961764
Q1MTR7,0.0592657,-0.0937818,-0.0599348,-0.0358795,-0.244361,-0.0955045,0.0700853,0.147691,-0.16438,-0.142597,-0.106647,0.0730418,0.0628658,-0.0778797,0.00187496,0.213837,0.0811755,-0.295726,-0.0105197,-0.0434314,0.0510891,-0.139437,-0.118413,-0.0950039
Q06063,0.0791379,-0.0857827,-0.0715223,-0.0042935,-0.230541,-0.105563,0.057254,0.164665,-0.152488,-0.13999,-0.095711,0.0419253,0.0674674,-0.0709856,0.00869936,0.234402,0.0978112,-0.310316,0.0162951,-0.0501193,0.0713651,-0.13134,-0.0736302,-0.068436
O74553,0.0767505,-0.0715796,-0.0960792,-0.0321206,-0.234618,-0.121219,0.088628,0.169643,-0.131493,-0.143425,-0.119372,0.0614033,0.0664335,-0.0625611,-0.0238379,0.225652,0.0834986,-0.30021,-0.0102662,-0.0371972,0.048142,-0.144035,-0.106874,-0.0832152
Q05498,0.0790717,-0.0639642,-0.0737302,-0.0254562,-0.224514,-0.0995715,0.0661191,0.188844,-0.170107,-0.170084,-0.125941,0.0491699,0.0534311,-0.0652236,0.0108722,0.234458,0.0984666,-0.299969,0.011674,-0.0234951,0.0556992,-0.131273,-0.0836054,-0.0700903
O13610,0.0663223,-0.082361,-0.0590238,-0.0118872,-0.21055,-0.132716,0.0754146,0.154348,-0.168914,-0.163407,-0.115289,0.0690917,0.0515955,-0.0791468,-0.00759604,0.238747,0.0773001,-0.293898,0.0300194,-0.0229653,0.0670907,-0.131855,-0.0804146,-0.0884437
Q9P7B4,0.0509431,-0.0655705,-0.0891459,-0.0170968,-0.217736,-0.0956597,0.0718766,0.154353,-0.156021,-0.134022,-0.107192,0.0424293,0.0633814,-0.0866396,-0.0093465,0.232097,0.101309,-0.296423,0.0014143,-0.0454138,0.0621438,-0.14467,-0.0903399,-0.0715383
Q05016,0.0725379,-0.0571313,-0.0834818,-0.0279287,-0.227037,-0.123969,0.0642167,0.166255,-0.139223,-0.13436,-0.122708,0.0589123,0.0516691,-0.0802516,0.000919477,0.191859,0.070041,-0.303163,-0.0100425,-0.0256617,0.075753,-0.128486,-0.0957536,-0.0885033
P24814,0.0836275,-0.0738156,-0.0866746,-0.0224126,-0.223448,-0.0991324,0.0886173,0.150436,-0.123587,-0.134536,-0.131631,0.0620882,0.051865,-0.0829445,-0.0114286,0.233941,0.0999483,-0.279204,0.0159082,-0.0485628,0.0720428,-0.151464,-0.0859256,-0.0735191
O74783,0.0557774,-0.0681648,-0.0562307,-0.0127572,-0.235294,-0.111035,0.0830049,0.154952,-0.133434,-0.15918,-0.112278,0.0519945,0.0643172,-0.0546773,0.00500632,0.195314,0.0746221,-0.305107,0.00527957,-0.0132299,0.0370607,-0.152659,-0.111876,-0.0521014
O74431,0.0827329,-0.0702172,-0.0945869,-0.00762398,-0.220616,-0.125263,0.0962626,0.166476,-0.14368,-0.159315,-0.112172,0.0640768,0.0936223,-0.0648252,-0.000543129,0.220607,0.0754036,-0.318206,-0.00216493,-0.0303985,0.0492317,-0.137831,-0.0863156,-0.0921815
Q12697,0.0553984,-0.0609691,-0.0760345,-0.012417,-0.204192,-0.0941612,0.0857754,0.14769,-0.162473,-0.156445,-0.134597,0.0728072,0.0775461,-0.0735243,0.0110746,0.200188,0.0906848,-0.309107,-0.0107731,-0.0478277,0.0696728,-0.135171,-0.104814,-0.0805902
Q9US48,0.0636285,-0.0696493,-0.0640714,-0.0311509,-0.218937,-0.123087,0.0834662,0.149529,-0.152915,-0.156445,-0.0945275,0.070755,0.0624562,-0.0577967,-0.0112055,0.216706,0.0675369,-0.303396,0.0126008,-0.0474702,0.0689328,-0.148248,-0.114375,-0.0940957
P39012,0.0628716,-0.0810639,-0.0670702,-0.031369,-0.229368,-0.111403,0.0618191,0.149879,-0.156225,-0.170815,-0.132781,0.0743166,0.0734602,-0.0567907,-0.0180561,0.222526,0.104961,-0.282223,0.0266119,-0.0236021,0.0546705,-0.128405,-0.0847456,-0.0676027
P47095,0.0736477,-0.063705,-0.0920876,-0.00528965,-0.232633,-0.127858,0.0960484,0.17739,-0.152092,-0.168838,-0.109684,0.0655818,0.0953512,-0.0748128,-0.0123554,0.25606,0.0886035,-0.313497,-0.00211441,-0.0334792,0.0489789,-0.136071,-0.105248,-0.0843216
Q9HE08,0.082514,-0.0895479,-0.0645194,-0.0300607,-0.230921,-0.124888,0.076554,0.148247,-0.157456,-0.159891,-0.106449,0.067928,0.0750265,-0.0478848,-0.0213879,0.223467,0.0634275,-0.288888,0.0195741,-0.0317231,0.0606226,-0.141661,-0.114228,-0.058594
P18869,0.0751156,-0.0565229,-0.0781227,-0.0383215,-0.216508,-0.135377,0.0813984,0.163783,-0.1569,-0.146621,-0.120895,0.0742358,0.075208,-0.0585071,0.00466754,0.229719,0.0698787,-0.281822,0.017815,-0.0474868,0.0601527,-0.14967,-0.102836,-0.0557037
P04173,0.08475,-0.051826,-0.0865417,-0.0214449,-0.218569,-0.111509,0.0881545,0.140658,-0.15075,-0.153711,-0.117983,0.0337191,0.0761712,-0.0591574,0.00294203,0.196981,0.0767661,-0.300195,0.00158656,-0.0502987,0.0626529,-0.146146,-0.111793,-0.0581677
P37303,0.0901324,-0.0861844,-0.0634197,-0.0308443,-0.238884,-0.13234,0.0609816,0.14684,-0.125304,-0.135714,-0.0903731,0.0573441,0.0606635,-0.0687736,0.0011689,0.219302,0.0941195,-0.305487,0.00052163,-0.051841,0.0733308,-0.125846,-0.112398,-0.0686301
O13940,0.0774442,-0.0688264,-0.0902279,-0.0402009,-0.211588,-0.0946498,0.0827638,0.153236,-0.155609,-0.151676,-0.110126,0.046936,0.0867037,-0.0571989,0.00103614,0.2151,0.0802228,-0.29796,0.00196696,-0.0511662,0.0656462,-0.117986,-0.0934964,-0.0534121
O74836,0.0664177,-0.0860962,-0.0943617,-0.00528967,-0.209899,-0.135644,0.0830059,0.175605,-0.170544,-0.161232,-0.128869,0.0682872,0.0872415,-0.0772009,-0.00427825,0.212878,0.0670846,-0.295916,0.015676,-0.0338853,0.0474491,-0.122644,-0.106527,-0.0560258
P0CX44,0.0933122,-0.0919221,-0.0951063,-0.0234314,-0.203208,-0.104904,0.0660172,0.180804,-0.151341,-0.145598,-0.0992895,0.0471493,0.0542541,-0.0807458,-0.0134836,0.206876,0.0869345,-0.305994,0.0181139,-0.0391183,0.0636263,-0.11443,-0.115796,-0.0526637
P53742,0.0665536,-0.0531611,-0.0708793,-0.0362402,-0.235054,-0.136992,0.0849393,0.185465,-0.131899,-0.152617,-0.102622,0.043301,0.0915656,-0.0823372,-0.00992828,0.222656,0.0790205,-0.280346,0.0208247,-0.0296543,0.0589251,-0.123757,-0.0887641,-0.0942197
O14236,0.0772911,-0.0745334,-0.079405,-0.00250467,-0.204363,-0.103326,0.0675967,0.175931,-0.123458,-0.141746,-0.105597,0.0465123,0.0555958,-0.0529856,0.010502,0.218737,0.0822572,-0.29878,0.00656221,-0.0263467,0.0390413,-0.148477,-0.10469,-0.080689
Q00381,0.0633232,-0.0617088,-0.0899811,-0.021757,-0.243983,-0.109095,0.0869712,0.177856,-0.133143,-0.143371,-0.124065,0.0635146,0.064849,-0.0512636,0.00705749,0.241233,0.0680111,-0.297878,0.00746482,-0.036587,0.0781501,-0.137578,-0.120686,-0.0620136
Q9Y7L6,0.0756516,-0.0605714,-0.0543507,-0.0272954,-0.207882,-0.119787,0.0588083,0.167158,-0.153693,-0.161912,-0.0889723,0.056687,0.0667397,-0.0468789,0.0053956,0.211846,0.0912424,-0.292894,0.0113999,-0.0413732,0.0441831,-0.131988,-0.113489,-0.0923012
P87137,0.0826062,-0.0563617,-0.0613342,-0.00892125,-0.223249,-0.113551,0.0745946,0.17513,-0.141328,-0.159152,-0.134829,0.0664124,0.0917273,-0.0807296,0.0102744,0.216753,0.0879569,-0.29854,-0.00893925,-0.0215343,0.0595333,-0.155832,-0.113627,-0.0833266
Q04500,0.0603078,-0.0575882,-0.0682172,-0.0347959,-0.21299,-0.122654,0.0945533,0.17759,-0.15871,-0.158201,-0.123063,0.0730424,0.070601,-0.0635386,0.0124708,0.230003,0.0702556,-0.297708,0.00972815,-0.0338332,0.0411271,-0.123231,-0.110265,-0.0657923
P14127,0.0746397,-0.0567501,-0.0601515,-0.0337152,-0.224623,-0.116168,0.0682296,0.170473,-0.163993,-0.168014,-0.10756,0.0350853,0.0952168,-0.0754685,0.0147423,0.225811,0.0732439,-0.317806,0.0170728,-0.0193979,0.0630904,-0.138532,-0.0934222,-0.0879245
O42984,0.0669995,-0.0868546,-0.0676171,-0.0197554,-0.225775,-0.112353,0.0591976,0.193545,-0.13376,-0.152844,-0.136643,0.0369194,0.0703071,-0.067726,-0.0137484,0.243992,0.0781309,-0.30773,0.0215443,-0.0418943,0.0424202,-0.131634,-0.112474,-0.0927538
P32784,0.0679913,-0.0729351,-0.097997,-0.0337156,-0.214716,-0.106307,0.0602428,0.169224,-0.150784,-0.168166,-0.11846,0.0681437,0.0822943,-0.0625299,0.017272,0.229183,0.0941435,-0.271581,0.00558704,-0.0180506,0.0550213,-0.136898,-0.11515,-0.0770165
Q9P7P0,0.0724022,-0.074964,-0.0884463,-0.0359001,-0.212345,-0.12685,0.0613984,0.181413,-0.155985,-0.160517,-0.0948319,0.0344767,0.0824492,-0.0712096,-0.00274638,0.210794,0.0769522,-0.274099,0.0289851,-0.0181128,0.0676047,-0.148232,-0.108452,-0.0699293
Q08417,0.0606432,-0.0666674,-0.0614509,-0.0361198,-0.224972,-0.129184,0.0880354,0.171269,-0.143474,-0.153506,-0.119434,0.0680063,0.0816112,-0.0850176,-0.00691527,0.240317,0.0842917,-0.296617,0.0181216,-0.0365615,0.0530758,-0.148527,-0.115955,-0.0767403
O13780,0.0783459,-0.087457,-0.0878819,-0.00337522,-0.235372,-0.131156,0.0629801,0.149595,-0.12959,-0.173513,-0.124359,0.0641752,0.0566056,-0.0522104,0.0150781,0.213438,0.0788161,-0.313553,0.0145608,-0.0372863,0.0727142,-0.118164,-0.0973604,-0.0667694
O13525,0.0972674,-0.065561,-0.0746167,-0.0184229,-0.245471,-0.11471,0.0675432,0.174044,-0.158413,-0.180464,-0.132588,0.0587087,0.0837772,-0.0639837,0.0145749,0.223061,0.0760613,-0.329164,0.00752926,-0.0283392,0.0470542,-0.137092,-0.0989543,-0.0701152
O94453,0.056441,-0.0776331,-0.0829593,-0.0113632,-0.230197,-0.136186,0.083844,0.156957,-0.133714,-0.162116,-0.107291,0.0360883,0.0670007,-0.0642347,-0.00660069,0.21231,0.0995137,-0.300951,-0.000788001,-0.0427674,0.0748474,-0.15901,-0.118123,-0.0695658
P78812,0.0777137,-0.0612763,-0.0821213,-0.0343096,-0.250887,-0.129742,0.0589991,0.181844,-0.143832,-0.159998,-0.105397,0.0503308,0.076275,-0.0800536,0.00445095,0.213551,0.106722,-0.303815,0.0204198,-0.0342375,0.0504968,-0.143495,-0.0852616,-0.0599171
P53319,0.0592668,-0.0549389,-0.0812044,-0.0229071,-0.224952,-0.112496,0.0751082,0.167122,-0.163824,-0.142074,-0.13356,0.0754191,0.0895081,-0.0593206,-3.88028e-05,0.213307,0.0830031,-0.302397,0.0215847,-0.0133044,0.0802774,-0.137714,-0.0982875,-0.0872691
P53318,0.0885013,-0.0452179,-0.0724136,-0.017781,-0.23106,-0.117367,0.0522499,0.172477,-0.149001,-0.166556,-0.112909,0.0589374,0.0490374,-0.0484837,-0.0249725,0.206865,0.0962874,-0.287003,-0.00120947,-0.0450367,0.0757912,-0.116587,-0.10329,-0.0854985
Q9Y7Z9,0.0667353,-0.0768598,-0.09513,-0.0398256,-0.222884,-0.105775,0.060403,0.170522,-0.170668,-0.157848,-0.102058,0.0374883,0.0937017,-0.0533762,0.00291193,0.243409,0.0993847,-0.294122,0.0118642,-0.0464609,0.082075,-0.166016,-0.0927309,-0.0784779
O14274,0.0635421,-0.0592533,-0.0902996,-0.0101461,-0.242644,-0.126509,0.0642674,0.166952,-0.138724,-0.15307,-0.131193,0.0506148,0.0835625,-0.0590412,-0.00435116,0.208477,0.0913107,-0.319644,0.024089,-0.0194458,0.0800534,-0.12659,-0.111983,-0.0565162
Q07648,0.0572646,-0.0741711,-0.0827056,-0.0316541,-0.245636,-0.131876,0.0824818,0.170118,-0.16177,-0.177431,-0.102476,0.0366347,0.0957977,-0.0692651,0.0149666,0.212087,0.0865989,-0.292325,0.00226073,-0.0124376,0.0419054,-0.132592,-0.110189,-0.0575111
P38861,0.094122,-0.0754767,-0.0581924,-0.0324474,-0.236363,-0.121239,0.0746442,0.175892,-0.134241,-0.136015,-0.134298,0.036818,0.0723601,-0.0804304,-0.00858352,0.226644,0.0889488,-0.283176,-0.00282088,-0.0336176,0.0562439,-0.149029,-0.117135,-0.0847714
Q09817,0.0730964,-0.0621315,-0.057299,-0.0251745,-0.232917,-0.129092,0.0695236,0.174846,-0.145898,-0.167378,-0.102865,0.0363538,0.0583395,-0.0923338,0.00723232,0.202324,0.101545,-0.319071,0.0265922,-0.0190249,0.0689924,-0.134007,-0.107265,-0.0633347
P24782,0.080907,-0.0880413,-0.0842284,-0.0284563,-0.235822,-0.113817,0.0879276,0.168333,-0.153753,-0.155965,-0.108863,0.0402297,0.0826537,-0.096575,0.00361202,0.232662,0.0752125,-0.332171,-0.0034102,-0.043687,0.0805096,-0.171909,-0.091575,-0.0902247
P24783,0.0748354,-0.0732352,-0.063291,-0.00357948,-0.229098,-0.128535,0.0728026,0.146112,-0.161305,-0.163275,-0.0944071,0.0742195,0.0522212,-0.0510396,-0.0104946,0.22564,0.092047,-0.317326,-0.0085118,-0.0323487,0.0655754,-0.131278,-0.11135,-0.090872
Q9UUJ9,0.0633577,-0.0634628,-0.101412,-0.0202845,-0.254361,-0.149512,0.0742714,0.167034,-0.158829,-0.179889,-0.111906,0.0684542,0.0733782,-0.0596778,0.0112643,0.232376,0.0865112,-0.312884,0.005772,-0.0328828,0.0479018,-0.146042,-0.0923664,-0.0711692
P32316,0.0899405,-0.0608896,-0.0981505,-0.0060024,-0.224255,-0.104527,0.0616207,0.16924,-0.170557,-0.14777,-0.114138,0.0657848,0.0784327,-0.0721226,-0.0031316,0.239744,0.0710916,-0.296464,-0.00407069,-0.0490115,0.0625479,-0.153379,-0.0969018,-0.0759138
O59858,0.0824322,-0.0576668,-0.0579224,-0.00318835,-0.245362,-0.138833,0.0951273,0.174985,-0.135577,-0.163242,-0.132483,0.054944,0.0597696,-0.0569896,0.00562253,0.212669,0.0681198,-0.292685,0.004953,-0.0275733,0.0610789,-0.155137,-0.105436,-0.0611818
P40581,0.0727107,-0.0756443,-0.0844861,-0.0212329,-0.235263,-0.122979,0.0657871,0.146731,-0.148449,-0.163676,-0.135311,0.0377665,0.0823421,-0.0896671,-0.0100289,0.217891,0.0973694,-0.281027,0.00927496,-0.0256584,0.0575266,-0.156329,-0.118593,-0.0579341
P20459,0.0938602,-0.0667955,-0.103852,-0.0168515,-0.239139,-0.11619,0.089111,0.172319,-0.158959,-0.159466,-0.118439,0.0795412,0.0742831,-0.060874,-0.0106866,0.219593,0.0904368,-0.317855,0.00482518,-0.040876,0.0672234,-0.136953,-0.089164,-0.0871502
P56286,0.0752054,-0.059533,-0.0744964,-0.00916725,-0.240141,-0.121412,0.0850687,0.163885,-0.127441,-0.162622,-0.0983177,0.0656893,0.0794287,-0.0469326,-0.0191938,0.221333,0.0845999,-0.295556,-0.000616184,-0.0289657,0.0390435,-0.135811,-0.0832062,-0.0726824
O74399,0.0836881,-0.0557727,-0.0995954,-0.0415155,-0.253604,-0.14426,0.0778148,0.162941,-0.148963,-0.181781,-0.130525,0.0532503,0.0599719,-0.0659954,0.00658169,0.232265,0.0768414,-0.300746,0.0140239,-0.0552957,0.070593,-0.12768,-0.102279,-0.0589871
Q04660,0.0783822,-0.0651695,-0.0933425,-0.0305787,-0.244722,-0.127795,0.0602676,0.161689,-0.152647,-0.160648,-0.131553,0.0359021,0.072978,-0.0804589,-0.020569,0.240854,0.0919335,-0.280332,-0.0082516,-0.0509511,0.0577941,-0.121391,-0.107105,-0.0592997
Q10057,0.0540414,-0.0749327,-0.0838586,-0.00682954,-0.241012,-0.125267,0.0913814,0.172159,-0.131221,-0.142196,-0.102399,0.0342061,0.0679823,-0.0741789,4.66291e-05,0.224017,0.104576,-0.283176,0.0120464,-0.0281211,0.0521661,-0.130788,-0.115316,-0.0645534
P17967,0.0586417,-0.0722202,-0.0778266,-0.00823881,-0.20311,-0.12509,0.0830509,0.151594,-0.132462,-0.1592,-0.130741,0.0580438,0.0748141,-0.0747881,0.00900934,0.224148,0.0636626,-0.300591,0.00634066,-0.0316409,0.053755,-0.114331,-0.0912062,-0.0534809
O14018,0.0873497,-0.0745167,-0.0885809,-0.00661262,-0.221079,-0.128731,0.0619694,0.142129,-0.132617,-0.169633,-0.12982,0.0641474,0.0559255,-0.0536026,0.00707167,0.211575,0.0611823,-0.29135,0.0011751,-0.0495845,0.0657594,-0.139231,-0.104827,-0.0610418
