protein,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24
Q12052,-0.0140154,-0.13683,-0.0550457,-0.0825814,0.0889381,0.188662,-0.155979,-0.0137359,-0.00606789,0.202935,0.0511688,0.0375661,-0.0901929,0.018128,0.00991743,-0.0972927,-0.112563,0.0371434,-0.167944,0.228993,0.0497715,0.0142866,-0.00779765,-0.0919679
Q12499,-0.052647,-0.321949,-0.148591,-0.168312,0.185875,0.426426,-0.347721,-0.0272028,-0.0544142,0.46033,0.131899,0.0871722,-0.175014,0.0611871,0.0356481,-0.212179,-0.229224,0.0826056,-0.357764,0.568271,0.10664,0.0593422,-0.0142235,-0.205234
Q04006,-0.0242106,-0.146598,-0.0563795,-0.0877013,0.0541218,0.175607,-0.153353,0.014461,-0.0259014,0.187657,0.0685648,0.0331831,-0.0878583,0.0173836,0.0189976,-0.08416,-0.115738,0.0573749,-0.137513,0.232596,0.0590319,0.0180172,0.00869759,-0.0905748
P11491,-0.0359861,-0.117261,-0.0551899,-0.0784487,0.0586949,0.169239,-0.14803,-0.0210158,-0.0347635,0.187236,0.0441194,0.0458385,-0.0648181,0.0277295,0.0221458,-0.0743381,-0.0758292,0.0488671,-0.161807,0.246078,0.0544447,0.00843628,0.00195973,-0.0765756
P35172,-0.0168926,-0.0810909,-0.0357419,-0.0461765,0.0366179,0.129025,-0.0859988,-0.0149806,-0.0120211,0.121188,0.0531799,0.0151136,-0.0568427,0.0305851,0.0232383,-0.0549259,-0.0709537,0.00997073,-0.108662,0.137483,0.0190886,-0.00139503,0.0188673,-0.0552135
Q12329,-0.0633253,-0.23794,-0.076741,-0.116248,0.119082,0.309147,-0.249464,0.0116239,-0.0501564,0.309356,0.0969988,0.0732693,-0.146101,0.0434128,0.0413721,-0.148828,-0.151875,0.0683372,-0.260817,0.417991,0.101857,0.0284856,-0.00532204,-0.149566
P38360,-0.0372058,-0.101115,-0.0341198,-0.0717422,0.0699181,0.114448,-0.120368,0.0172873,-0.0365226,0.1518,0.0542764,0.0151164,-0.0753933,-0.00459548,0.00144005,-0.0580477,-0.0878665,0.0125721,-0.11731,0.160304,0.0369828,0.0228998,0.0209162,-0.08181
P40318,-0.0893616,-0.362294,-0.175495,-0.228939,0.217086,0.513179,-0.41798,-0.0212016,-0.0510252,0.548515,0.152836,0.115203,-0.240624,0.0716506,0.0674235,-0.248291,-0.267494,0.131795,-0.430486,0.697967,0.136217,0.0419287,0.0236073,-0.274837
P53265,-0.0448209,-0.109384,-0.0446017,-0.0801271,0.0849336,0.156432,-0.151545,-0.00219244,-0.0102429,0.179775,0.0444484,0.0551685,-0.0749072,0.023635,0.0259831,-0.0621885,-0.0699733,0.0407996,-0.148844,0.211273,0.0690079,0.00937848,0.0159392,-0.094184
Q6Q5H1,-0.00223611,-0.105673,-0.0411934,-0.04771,0.0545161,0.140437,-0.0853111,-0.0127075,-0.0218622,0.12516,0.0529248,0.0301886,-0.047014,-0.00856285,-0.00267604,-0.0502983,-0.0686932,0.018935,-0.0864368,0.140397,0.055374,0.0259381,0.00307794,-0.0770219
P39955,-0.0345347,-0.171108,-0.0590378,-0.112137,0.0949403,0.258033,-0.173563,-0.00601242,-0.0349828,0.267073,0.0629534,0.0689734,-0.0997017,0.0295594,0.0232743,-0.096625,-0.141905,0.0460002,-0.230798,0.306538,0.056193,0.0208797,0.0144679,-0.142503
P25617,-0.0441858,-0.151392,-0.0424471,-0.075544,0.094403,0.208072,-0.160862,-0.00841499,-0.04659,0.191799,0.0709489,0.0441438,-0.0730757,0.0221454,0.00262403,-0.105063,-0.103257,0.0406262,-0.164431,0.279419,0.0627744,0.0291536,0.010114,-0.105542
P32529,-0.0326477,-0.198327,-0.0882382,-0.103708,0.0947715,0.254377,-0.186872,-0.00206081,-0.0182852,0.240915,0.0611811,0.0760665,-0.0877998,0.0302356,0.0385697,-0.10589,-0.141515,0.0458444,-0.230861,0.318288,0.0630443,0.0132441,-0.0107223,-0.111775
Q04597,-0.0350739,-0.0988957,-0.055852,-0.0447158,0.0438191,0.149381,-0.0917219,-0.0217172,-0.00691354,0.124228,0.0468581,0.0483826,-0.0726148,0.00602188,-0.00293847,-0.055241,-0.0497431,0.0113914,-0.0993843,0.163409,0.0265973,0.0266652,0.0109687,-0.0457359
Q12121,-0.0371833,-0.0734014,-0.0321952,-0.0365002,0.0373088,0.101917,-0.0876563,-0.00312961,-0.00801865,0.101831,0.0195957,0.0139443,-0.0652109,0.0136314,0.0029181,-0.0710879,-0.0495926,0.0142724,-0.117743,0.146919,0.040685,-0.0056841,0.018868,-0.0537386
Q12325,-0.0103095,-0.0680322,-0.0190194,-0.0299556,0.053827,0.0995285,-0.0960409,0.00924755,0.00245009,0.0942851,0.0435277,0.0440682,-0.051518,0.020426,0.0117641,-0.0643848,-0.0570894,0.0434216,-0.0780218,0.132179,0.0421765,0.0117267,-0.00689229,-0.068261
P53933,-0.068615,-0.230138,-0.106808,-0.125311,0.128083,0.321024,-0.245464,-0.0021888,-0.0250446,0.301773,0.110601,0.0578306,-0.138753,0.0398972,0.0156955,-0.140839,-0.15823,0.0885993,-0.254314,0.408143,0.0790849,0.0366957,0.00767019,-0.13305
P14832,-0.0351502,-0.26111,-0.0861141,-0.147301,0.143304,0.359409,-0.26973,-0.0143475,-0.0615213,0.357255,0.105681,0.0758401,-0.140637,0.0549621,0.0603027,-0.178036,-0.168462,0.0909895,-0.291065,0.43185,0.106949,0.0341992,-0.00475337,-0.151003
P43574,-0.0270926,-0.134691,-0.0356894,-0.090277,0.0915914,0.160391,-0.117304,0.0160227,-0.0135942,0.191678,0.0450081,0.042087,-0.0916194,0.00489905,0.00281366,-0.0756369,-0.0955758,0.0444669,-0.140712,0.20329,0.0402369,0.0362153,-0.0188619,-0.0724013
P36005,-0.0684879,-0.218075,-0.0890686,-0.113495,0.132869,0.309262,-0.258437,-0.0115403,-0.0274333,0.310597,0.0834361,0.0837154,-0.132938,0.0436813,0.0222068,-0.155469,-0.181698,0.0870675,-0.27765,0.418518,0.10195,0.0295283,0.0048135,-0.146768
P14742,-0.0457263,-0.232398,-0.0862859,-0.143364,0.153623,0.337123,-0.2711,-0.00529908,-0.0616172,0.357688,0.0853044,0.0732008,-0.136147,0.0219315,0.0381845,-0.147182,-0.157011,0.0578508,-0.304364,0.443938,0.0802162,0.0212422,0.0109409,-0.161682
P87108,-0.0341575,-0.169705,-0.0547779,-0.113699,0.0967335,0.224838,-0.164001,-0.0168856,-0.0296837,0.253127,0.0829663,0.0553219,-0.117425,0.0185415,0.0323941,-0.1175,-0.113552,0.0648401,-0.188206,0.314745,0.0726608,0.0146824,0.00400114,-0.125771
Q05955,-0.0352391,-0.12275,-0.0537161,-0.0586357,0.0873074,0.153797,-0.141692,0.0122897,-0.0100166,0.176281,0.048906,0.0562548,-0.0551539,0.0255614,-0.00114506,-0.0686447,-0.0784363,0.020277,-0.131755,0.195291,0.0293156,0.00283333,-0.0152899,-0.091598
P32336,-0.056954,-0.187209,-0.0840175,-0.089151,0.0910807,0.220722,-0.196964,0.0146273,-0.046495,0.263192,0.0795977,0.0456331,-0.110949,0.0175559,0.034214,-0.105727,-0.114791,0.0468188,-0.216711,0.303688,0.0532818,0.0170233,0.0172065,-0.111882
Q12342,-0.0513439,-0.166926,-0.0500609,-0.105892,0.0831344,0.237151,-0.18844,0.000827696,-0.0451208,0.208745,0.0571676,0.0511153,-0.0968564,0.0237183,0.008757,-0.115575,-0.0998497,0.0687047,-0.176901,0.285341,0.0747428,0.0362646,-0.00271341,-0.120393
P25339,-0.0593225,-0.232522,-0.102532,-0.150299,0.121881,0.35825,-0.278463,-0.0204435,-0.0311751,0.357756,0.104673,0.0631755,-0.142739,0.0308307,0.0442259,-0.173771,-0.175206,0.066067,-0.26945,0.417881,0.0873599,0.0235072,-0.00900182,-0.156949
P17119,-0.0357804,-0.154726,-0.0562216,-0.0913993,0.0969604,0.234002,-0.184791,0.000592608,-0.0452981,0.226865,0.0814537,0.0622202,-0.116889,0.027622,0.024485,-0.123525,-0.129683,0.035142,-0.191344,0.292472,0.077796,0.0346809,-0.0181791,-0.122563
Q12045,-0.0441116,-0.128996,-0.0641888,-0.0735932,0.0961185,0.168834,-0.151544,-0.00544339,-0.0176834,0.207787,0.0482432,0.0486581,-0.0896265,0.0341593,0.028476,-0.0827016,-0.100572,0.0234043,-0.17622,0.24737,0.0632378,0.0142976,-0.00910193,-0.0801273
P38732,-0.0146168,-0.104655,-0.0551802,-0.0341534,0.0489132,0.123713,-0.0998481,0.0105085,-0.000747895,0.12211,0.0371486,0.0435766,-0.0465855,0.00383706,0.0177781,-0.0657904,-0.060409,0.0187691,-0.100639,0.157123,0.0348072,-0.00245477,-0.000649812,-0.0679872
Q04461,-0.0232047,-0.196386,-0.0891458,-0.0912066,0.0845401,0.259723,-0.182708,0.0134685,-0.0328897,0.241055,0.071999,0.0383702,-0.0964847,0.0403923,0.0398863,-0.130926,-0.152499,0.0604983,-0.226671,0.319532,0.0914912,0.0277339,0.0159078,-0.106886
P40496,-0.0547582,-0.215334,-0.101934,-0.101865,0.0999267,0.282149,-0.192934,0.0114528,-0.0549269,0.294214,0.0737842,0.0494857,-0.113797,0.0310795,0.0353656,-0.138523,-0.156021,0.0724217,-0.231998,0.354958,0.0838633,0.0440636,-0.0147478,-0.118669
P53305,-0.0168279,-0.176989,-0.0871101,-0.110729,0.110695,0.21018,-0.183169,0.00452594,-0.0159107,0.251079,0.0591125,0.0441359,-0.093166,0.0403971,0.0312058,-0.107703,-0.132726,0.0671717,-0.202515,0.306345,0.0745619,0.035699,0.0178175,-0.112188
Q08952,-0.00418383,-0.0902375,-0.0435818,-0.0669889,0.0662299,0.142117,-0.0922093,0.0099042,-0.0156679,0.110512,0.0404435,0.0389158,-0.0358418,0.00557695,-0.00116658,-0.0700358,-0.0723423,0.0479182,-0.117283,0.147369,0.0285031,0.0148748,0.0104547,-0.0562688
P38073,-0.00324872,-0.0784744,-0.0155143,-0.0517814,0.0497946,0.112139,-0.0805916,0.005601,0.00721461,0.116477,0.0494738,0.0409513,-0.0506912,0.0194449,0.0187685,-0.0569414,-0.0652716,0.00413005,-0.0973225,0.132593,0.0309959,0.0138027,-0.00995862,-0.0546836
P33296,-0.070028,-0.246796,-0.106495,-0.137116,0.136726,0.319305,-0.270247,-0.00300351,-0.0351581,0.329279,0.121029,0.0601484,-0.123893,0.0491705,0.0341808,-0.169981,-0.164405,0.090081,-0.301031,0.440011,0.103898,0.0491582,0.0132411,-0.16957
P41816,-0.0382228,-0.133803,-0.0493257,-0.0511306,0.0810998,0.170159,-0.119951,-0.0152931,-0.00368927,0.18334,0.0513044,0.0375645,-0.0811675,0.0368919,0.00128817,-0.0701472,-0.0901677,0.0535416,-0.145664,0.218517,0.0593694,0.0281875,0.00827006,-0.0658161
P50945,-0.0248467,-0.17186,-0.0465039,-0.107296,0.0737405,0.212289,-0.176128,-0.0234587,-0.0312838,0.221805,0.0580351,0.0365759,-0.0822066,0.0379973,0.026885,-0.098386,-0.113563,0.0689543,-0.183269,0.295692,0.0819392,0.0139297,-0.00952835,-0.112118
P43594,-0.023861,-0.174829,-0.0487047,-0.0880525,0.109947,0.216409,-0.161952,-0.0231418,-0.0205667,0.229481,0.0566822,0.0507421,-0.106569,0.0155387,0.0167398,-0.116237,-0.140587,0.0597657,-0.174411,0.312101,0.0613993,0.0272959,0.0087654,-0.0944494
P32797,-0.04067,-0.228354,-0.0784703,-0.11895,0.137857,0.334396,-0.252137,-0.00782246,-0.051159,0.321181,0.103123,0.0681591,-0.149898,0.0329338,0.0548106,-0.148953,-0.185297,0.0685583,-0.274499,0.400265,0.0732527,0.0426294,-0.0127324,-0.154928
Q12349,-0.0372906,-0.222428,-0.0771742,-0.134169,0.140311,0.320636,-0.223018,0.00528582,-0.0312641,0.324373,0.0991944,0.06122,-0.129021,0.0464486,0.041995,-0.12392,-0.169395,0.0816098,-0.276683,0.381686,0.0776671,0.0243079,0.0118264,-0.165627
P22276,-0.0572368,-0.19669,-0.0903171,-0.10768,0.116322,0.289862,-0.205016,-0.0167281,-0.0223208,0.299985,0.0987909,0.0692632,-0.132962,0.031036,0.0143059,-0.134341,-0.146031,0.0685606,-0.232459,0.347097,0.066227,0.0440824,0.00946871,-0.120559
P21965,-0.0985445,-0.446515,-0.182052,-0.265642,0.231999,0.600818,-0.477175,-0.019325,-0.0766274,0.618557,0.203065,0.129592,-0.257174,0.077027,0.0566205,-0.297005,-0.310809,0.157636,-0.521321,0.778891,0.171287,0.0384227,0.00807738,-0.313048
Q07084,-0.0153122,-0.114156,-0.0420303,-0.0598175,0.0659914,0.158899,-0.14063,0.0058631,-0.0173895,0.183412,0.0554642,0.0241825,-0.0792016,0.0259472,0.036666,-0.0799673,-0.079107,0.0237922,-0.161708,0.223817,0.0520958,0.0245147,-0.00841119,-0.0949445
Q12057,-0.030514,-0.15318,-0.0605583,-0.0884623,0.0942483,0.189001,-0.169685,-0.0125847,-0.00510937,0.179518,0.0409515,0.063349,-0.0827672,0.0229057,0.0290065,-0.0690961,-0.0886696,0.0317103,-0.152983,0.246902,0.0630787,0.0107137,0.000975088,-0.10797
P54781,-0.0117957,-0.143814,-0.0602179,-0.0833102,0.0731863,0.187887,-0.130683,-0.0181274,-0.0248448,0.177141,0.0785112,0.0416554,-0.0778972,-0.00117067,0.0394185,-0.0667624,-0.0840721,0.0459264,-0.169524,0.225582,0.0411787,0.0210033,0.0011836,-0.110726
Q01560,-0.0325759,-0.2228,-0.0779099,-0.139016,0.118591,0.307418,-0.223526,0.0084663,-0.0509027,0.311204,0.11095,0.0521758,-0.131629,0.0418364,0.049596,-0.160223,-0.148709,0.0619352,-0.282853,0.417222,0.0943778,0.018906,0.00231248,-0.130703
P21147,-0.0270129,-0.182452,-0.0802068,-0.12041,0.104681,0.269611,-0.194494,-0.0151122,-0.0322948,0.268797,0.0667761,0.0532334,-0.102217,0.0338503,0.0469427,-0.127121,-0.155243,0.0671767,-0.215697,0.340132,0.0825673,0.0196105,0.0117196,-0.152287
P32368,-0.0499129,-0.229769,-0.115842,-0.146021,0.12244,0.315623,-0.247611,-0.0125979,-0.0588685,0.321396,0.0826542,0.0922405,-0.126905,0.0433336,0.0189902,-0.173258,-0.185206,0.0589596,-0.268924,0.407374,0.102464,0.0308622,-0.0026071,-0.170881
P48564,-0.0225969,-0.11201,-0.0405109,-0.0763481,0.0568729,0.173691,-0.108493,0.0180017,-0.0263656,0.156898,0.0296589,0.0199263,-0.0587262,-0.00456096,0.00112877,-0.0747477,-0.0762954,0.0223227,-0.126478,0.198135,0.0401226,0.0160235,0.012488,-0.0906269
P09798,-0.0537986,-0.188881,-0.0855783,-0.0826273,0.0831228,0.224047,-0.170511,-0.0105618,-0.0511152,0.236459,0.088184,0.0717435,-0.0894787,0.00465443,0.0176624,-0.131923,-0.120668,0.0387822,-0.221303,0.30798,0.0705639,0.0352661,-0.0109696,-0.0963517
P32562,-0.0670029,-0.298107,-0.118566,-0.192795,0.196374,0.451251,-0.322619,-0.00826859,-0.0760846,0.450649,0.140828,0.0985933,-0.186171,0.0505358,0.0446569,-0.217925,-0.237684,0.10209,-0.349442,0.577996,0.112093,0.0442692,-0.0163699,-0.217557
P43547,-0.00183281,-0.0961116,-0.0215548,-0.0388227,0.0332597,0.130973,-0.10784,0.0124565,-0.00748108,0.118334,0.0336558,0.0399872,-0.0448671,0.00758923,0.0269725,-0.0479402,-0.06952,0.0135387,-0.0869347,0.146233,0.0335518,0.0145671,0.00721898,-0.073684
Q07830,-0.0170614,-0.103601,-0.0453713,-0.0580572,0.0641097,0.156417,-0.0931373,0.00533917,-0.0211757,0.119554,0.0406088,0.0443655,-0.0446609,0.01864,0.00421568,-0.0652535,-0.0883834,0.0238253,-0.110005,0.177813,0.0324521,0.0109884,0.00767048,-0.0507423
P33300,-0.012451,-0.143966,-0.0706861,-0.0789265,0.0779777,0.181803,-0.162912,0.00310746,-0.00756615,0.195788,0.061395,0.0311639,-0.0843203,0.0211649,0.0367631,-0.0987516,-0.111173,0.0397263,-0.148538,0.259644,0.0580531,0.00408749,-0.0179782,-0.0784056
P40312,-0.046771,-0.149759,-0.0629093,-0.102956,0.102537,0.227646,-0.191503,-0.0100766,-0.0248577,0.248251,0.0912369,0.0545945,-0.108146,0.0410355,0.0342218,-0.121391,-0.108799,0.0760664,-0.200492,0.284958,0.0515389,0.0301336,0.0105837,-0.108841
P0CH08,-0.0649259,-0.231693,-0.110353,-0.137954,0.134488,0.316889,-0.248395,-0.00230006,-0.030814,0.360741,0.0979888,0.0737761,-0.148603,0.0204365,0.0313199,-0.161416,-0.17799,0.0763498,-0.295872,0.421388,0.0990261,0.0325259,0.0110897,-0.151202
Q00873,-0.00166124,-0.117346,-0.0616588,-0.0438696,0.0710411,0.156813,-0.115293,0.00339368,-0.00765948,0.160689,0.049791,0.0308111,-0.0614576,0.000461665,0.0258587,-0.0634771,-0.0855074,0.0341444,-0.124025,0.202601,0.0471493,-0.00550481,-0.00624047,-0.0768438
P34216,-0.0379668,-0.214436,-0.0718919,-0.133407,0.0941288,0.275374,-0.224809,-0.015591,-0.0253591,0.274643,0.0950629,0.0640166,-0.107616,0.0164354,0.0471998,-0.129636,-0.15495,0.0572685,-0.253363,0.359672,0.0600354,0.0138577,-0.0015031,-0.155306
P46972,-0.023611,-0.145758,-0.064689,-0.0860184,0.0790931,0.208856,-0.178106,-0.016757,-0.0116998,0.207952,0.0844223,0.0661052,-0.0826639,0.00405457,0.028033,-0.110495,-0.0935942,0.0319812,-0.16692,0.280045,0.074258,0.0140748,-0.00548571,-0.125198
P50078,-0.0272516,-0.107094,-0.0356682,-0.0774468,0.0452795,0.134575,-0.113153,-0.0208651,0.00201562,0.12946,0.052637,0.0480624,-0.051371,0.0169154,-0.00214714,-0.0713379,-0.0947387,0.0291176,-0.101363,0.170958,0.0287388,0.0169685,0.00357217,-0.0881684
Q04083,0.000378299,-0.0448418,-0.0094166,-0.0215993,0.0325919,0.0659886,-0.065239,0.0179145,-0.0125502,0.0807525,0.0287314,0.034608,-0.0430592,0.0124029,0.0126926,-0.0251773,-0.0482129,0.0229369,-0.080898,0.109997,0.00924633,0.0257525,-0.0104496,-0.0187796
P40364,-0.0285766,-0.188204,-0.0914225,-0.0834731,0.120099,0.266251,-0.1743,0.00974138,-0.0126736,0.256156,0.0726642,0.0500229,-0.0876548,0.0283244,0.0359578,-0.109819,-0.149499,0.0620239,-0.19813,0.31931,0.0834793,0.00993824,0.00814823,-0.114825
P53157,-0.0570648,-0.181991,-0.0774772,-0.127068,0.114199,0.26911,-0.19348,-0.00943689,-0.0537714,0.24856,0.0992005,0.0689308,-0.110926,0.0318636,0.0112963,-0.107275,-0.118369,0.0766114,-0.225395,0.352619,0.0799767,0.00459321,0.00339662,-0.11579
P40359,-0.0495156,-0.183934,-0.0773829,-0.095247,0.0836004,0.238861,-0.170894,-0.0108743,-0.0160648,0.23438,0.0707634,0.0642641,-0.0867548,0.00663517,0.0161395,-0.102664,-0.134526,0.058765,-0.202485,0.317455,0.0832327,0.0116475,-0.00793185,-0.134063
P30665,-0.0579889,-0.22384,-0.109723,-0.115508,0.141486,0.290776,-0.233758,-0.0138848,-0.0345281,0.312336,0.107691,0.0504022,-0.111431,0.0319919,0.0154887,-0.153412,-0.137067,0.0603723,-0.250747,0.399029,0.0993156,0.0329546,0.0163115,-0.129952
Q12146,-0.034593,-0.184453,-0.0704268,-0.114304,0.104231,0.243522,-0.198785,-0.0219194,-0.0141322,0.221684,0.0585881,0.0659056,-0.106843,0.0349701,0.0140047,-0.102653,-0.133416,0.0648156,-0.205137,0.282729,0.0564475,0.0171963,-0.0148259,-0.10094
P29311,-0.0706483,-0.310989,-0.123679,-0.174376,0.184605,0.429065,-0.321674,0.00248907,-0.0592558,0.444055,0.139162,0.096381,-0.169187,0.0349268,0.0531057,-0.20421,-0.215405,0.105125,-0.357195,0.560656,0.110961,0.0547862,0.00287276,-0.189419
Q03898,-0.0670401,-0.196863,-0.0673331,-0.113256,0.103223,0.280829,-0.249856,0.0138561,-0.0304388,0.310834,0.0872348,0.0592022,-0.137364,0.03704,0.0503277,-0.122422,-0.137069,0.077437,-0.258931,0.371041,0.0999668,0.0265296,0.0149165,-0.156268
P40499,-0.0136277,-0.0667442,-0.0408027,-0.0384164,0.0532341,0.115044,-0.0923829,-0.00674011,0.00206426,0.11222,0.0488247,0.0301951,-0.0274995,0.0114897,0.0015796,-0.0438874,-0.0651436,0.0430236,-0.0908618,0.126525,0.0269506,0.0155674,-0.00240836,-0.047234
P38813,-0.0418153,-0.136556,-0.0641832,-0.0900222,0.0674627,0.222163,-0.148319,0.012962,-0.00821584,0.196972,0.0707955,0.0453408,-0.0812068,0.0116125,0.0434863,-0.104201,-0.102398,0.0468834,-0.180997,0.25389,0.0435635,0.0397961,0.000297266,-0.0882695
Q07555,-0.0310955,-0.0905014,-0.0568717,-0.0630265,0.0444576,0.133964,-0.118961,-0.0111248,-0.0104458,0.136364,0.0538,0.0343543,-0.0633853,-0.000266699,-0.00161758,-0.077265,-0.0579213,0.0390385,-0.0954604,0.17288,0.0571004,0.0258987,0.0191355,-0.0507856
P38883,-0.0218283,-0.17684,-0.0865942,-0.10654,0.114247,0.278152,-0.192359,-0.0193196,-0.0465723,0.273827,0.0866796,0.0408871,-0.11772,0.0376541,0.0472371,-0.116318,-0.150519,0.0433149,-0.252158,0.336925,0.0727014,0.0466907,-0.00670211,-0.147075
Q06205,-0.0267885,-0.183745,-0.0569042,-0.0997713,0.102269,0.244186,-0.21862,0.0112422,-0.0344004,0.263504,0.0809832,0.063851,-0.120271,0.0369394,0.0257769,-0.134286,-0.120542,0.0800216,-0.227981,0.324828,0.0919416,0.00496655,0.0122525,-0.128998
P31380,-0.0450873,-0.141003,-0.085344,-0.0719508,0.0978492,0.207071,-0.175292,0.0159587,-0.0435865,0.224903,0.0724244,0.0452545,-0.081707,0.0431053,0.0369755,-0.102606,-0.124472,0.0432931,-0.205695,0.277873,0.0729851,0.0268256,0.00733205,-0.0992484
Q05787,-0.0193213,-0.169502,-0.0838523,-0.0860788,0.0962653,0.245838,-0.170659,-0.0209573,-0.043494,0.23303,0.0766484,0.0400895,-0.106372,0.00412318,0.0330194,-0.118827,-0.117646,0.0419566,-0.220078,0.32921,0.0601754,0.0107573,0.0172034,-0.100864
P32332,-0.0483515,-0.124495,-0.0639348,-0.0906709,0.0993717,0.196846,-0.134516,0.00289066,-0.0200468,0.193396,0.0558001,0.05212,-0.0610698,0.0201353,0.0320715,-0.0861229,-0.0919112,0.0624041,-0.148795,0.240519,0.0492977,0.0226026,-0.00238845,-0.108447
Q07993,-0.00944072,-0.101476,-0.0481669,-0.0600719,0.0629929,0.147394,-0.119318,0.0161335,-0.0278015,0.124787,0.0629865,0.0333234,-0.0649761,0.00108408,0.0179525,-0.0802995,-0.0886961,0.048116,-0.128138,0.193663,0.0332098,0.00684305,0.00656015,-0.081159
P03878,-0.0183812,-0.0969745,-0.0272869,-0.0487422,0.0485007,0.130234,-0.0835202,-0.0060638,0.000149044,0.123943,0.0514306,0.017094,-0.0572511,0.0243496,0.018346,-0.0382322,-0.0633959,0.00733918,-0.0930449,0.172077,0.0530711,0.0260714,-0.0165005,-0.0439132
P18239,-0.0814258,-0.295695,-0.144674,-0.162255,0.156175,0.43114,-0.326481,0.0122082,-0.0710404,0.411683,0.129498,0.098661,-0.183849,0.0396889,0.0645057,-0.181959,-0.20439,0.0870783,-0.368149,0.558351,0.121794,0.031883,0.0196278,-0.216948
Q08471,-0.00758957,-0.128055,-0.0485831,-0.0593833,0.0527585,0.146818,-0.137195,-0.021167,-0.0361749,0.166131,0.0560697,0.0221851,-0.06284,0.00659822,0.0149249,-0.0923609,-0.0949727,0.0361555,-0.134177,0.197865,0.0235365,0.0341513,-0.00340566,-0.0812477
P39678,-0.0283797,-0.193111,-0.0787895,-0.107926,0.103334,0.289346,-0.205062,-0.0125296,-0.0321238,0.27233,0.083916,0.0618222,-0.137301,0.0457972,0.0304649,-0.130801,-0.138354,0.0762382,-0.219096,0.351549,0.0861397,0.0313559,0.0186689,-0.122498
P38889,-0.0293061,-0.214378,-0.104805,-0.116702,0.112444,0.29333,-0.216338,0.0047883,-0.0461307,0.326836,0.0804172,0.0861579,-0.126667,0.0257142,0.0543464,-0.138851,-0.171724,0.0649696,-0.277137,0.36747,0.0777442,0.0446355,-0.00980673,-0.16086
P53848,-0.0415864,-0.104498,-0.0518647,-0.0477156,0.057443,0.176216,-0.102066,0.0021737,-0.0376889,0.153096,0.044519,0.0221292,-0.0537157,0.00559722,0.0311987,-0.0618541,-0.093044,0.0321742,-0.143041,0.213997,0.0586298,0.0163196,0.0138641,-0.068249
Q04773,-0.0299954,-0.13851,-0.0505894,-0.0522902,0.0563096,0.194351,-0.131041,-0.000333339,-0.0368835,0.189027,0.0435937,0.0390727,-0.0661154,0.000318345,0.0246932,-0.0680168,-0.0850529,0.0246789,-0.162341,0.215386,0.0411542,0.00172353,0.0108843,-0.0812749
P28777,-0.018529,-0.115624,-0.0396154,-0.0699915,0.0577095,0.12079,-0.0930349,-0.00470363,-0.00398987,0.126744,0.0350075,0.0416159,-0.0623798,0.0250515,0.0360244,-0.0604536,-0.0591933,0.0432254,-0.0963792,0.175449,0.0304832,0.0164245,0.016776,-0.0573674
P38892,-0.00928597,-0.0886269,-0.0505314,-0.0522101,0.0767324,0.15105,-0.104522,-0.0135152,0.00151213,0.147346,0.0613629,0.0116618,-0.0594023,0.0134252,0.0211499,-0.0523323,-0.0868938,0.0279795,-0.127279,0.180807,0.0381687,0.00738264,-0.0129038,-0.0615238
P48569,-0.0386915,-0.0770592,-0.0232991,-0.0425053,0.0581026,0.111055,-0.086157,-0.00721133,0.000148532,0.115459,0.0374425,0.0447313,-0.0643144,-0.00272029,-0.00658627,-0.0462482,-0.0689922,0.0408375,-0.118416,0.157407,0.0401467,-0.00872492,0.0172331,-0.0474223
P36131,-0.0388761,-0.171507,-0.0784845,-0.0983833,0.0801664,0.253948,-0.198739,0.0116747,-0.0154681,0.230757,0.0807535,0.0622841,-0.112564,0.0137467,0.0443787,-0.12195,-0.142099,0.0481858,-0.210826,0.297223,0.0622559,0.0103382,-0.0137643,-0.102919
Q06493,-0.0491003,-0.225853,-0.078755,-0.152674,0.13278,0.329879,-0.267528,0.0102005,-0.0321473,0.332676,0.119233,0.0823394,-0.125967,0.0249042,0.0245313,-0.171487,-0.183712,0.0645722,-0.259001,0.401418,0.0934623,0.0411858,0.0155916,-0.139347
