gene,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24
P40051,0.310432,0.088827,0.113341,-0.034741,0.0422628,0.17931,0.0152657,-0.0758612,-0.0758223,0.066484,-0.0337231,-0.0396433,0.0923418,0.0970836,0.0764072,0.106915,-0.0314499,0.0494384,-0.16388,0.0571974,-0.114409,-0.109854,0.228464,-0.00984197
P78804,0.309229,0.0658036,0.10983,-0.0162969,0.0470714,0.152708,0.0340831,-0.102723,-0.0517423,0.0895576,-0.064893,-0.049133,0.0786785,0.125574,0.0698059,0.0811407,-0.030382,0.0378695,-0.157687,0.0909335,-0.111957,-0.136868,0.258078,-0.0256162
P39708,0.292287,0.0727849,0.128165,-0.0561556,0.0237727,0.146222,0.0423243,-0.107395,-0.051612,0.0653747,-0.0552067,-0.0493379,0.113055,0.126175,0.0795623,0.0744415,-0.0387103,0.069616,-0.160712,0.0824313,-0.105403,-0.139188,0.226596,-0.0352055
Q9UST3,0.307531,0.0758284,0.139153,-0.0286902,0.0235741,0.168634,0.0401139,-0.0857684,-0.0730497,0.0935379,-0.0338323,-0.0631881,0.106605,0.131093,0.0549673,0.102462,-0.00779869,0.0514847,-0.186722,0.0730245,-0.0778994,-0.116362,0.239704,-0.0195658
P39904,0.303327,0.0688618,0.141195,-0.0395534,0.0390808,0.168674,0.0298749,-0.112069,-0.0638907,0.0820142,-0.0506845,-0.0411683,0.08615,0.10432,0.0741262,0.0930934,-0.0301508,0.0734254,-0.150646,0.0658017,-0.082572,-0.143488,0.222641,-0.0172384
O13651,0.297847,0.0622033,0.154582,-0.0458524,0.0234197,0.148934,0.0122514,-0.0959758,-0.0437077,0.0814614,-0.0532664,-0.0552048,0.0794963,0.114162,0.0771902,0.0934558,-0.032218,0.0519535,-0.151873,0.075933,-0.0850705,-0.128299,0.271196,-0.0176367
P09436,0.310663,0.0826507,0.131181,-0.0382693,0.0351049,0.168829,0.0472229,-0.0995292,-0.0562994,0.0740152,-0.0277122,-0.0353369,0.0715219,0.119835,0.0521243,0.0656041,-0.022469,0.0320382,-0.177346,0.0715432,-0.0999738,-0.118671,0.235568,-0.0445327
P38181,0.339957,0.0631399,0.120098,-0.0422912,0.0241752,0.172674,0.0263099,-0.0854411,-0.0384566,0.0653584,-0.0441881,-0.0690742,0.0811029,0.111626,0.0646294,0.102975,-0.00715187,0.0541411,-0.169221,0.102117,-0.103013,-0.124044,0.257345,-0.0526208
Q9URX8,0.304099,0.0959191,0.109788,-0.0173971,0.0403337,0.164258,0.0303614,-0.0774461,-0.0387304,0.0828738,-0.063227,-0.0613567,0.0788752,0.110827,0.0561825,0.100442,-0.035629,0.0590354,-0.154783,0.0990241,-0.0756365,-0.107722,0.260584,-0.0124958
P25457,0.315282,0.0869697,0.110777,-0.0407789,0.0494476,0.175421,0.0386104,-0.0953209,-0.0609975,0.0693821,-0.0434883,-0.0399261,0.105178,0.103324,0.0568941,0.0995429,-0.0193528,0.0587635,-0.149914,0.0803889,-0.103705,-0.127302,0.246091,-0.0269204
Q12213,0.322806,0.0948726,0.13163,-0.0261657,0.030584,0.153911,0.0105314,-0.0723831,-0.075926,0.0547657,-0.0377612,-0.0495648,0.0926423,0.105914,0.0769225,0.0773518,-0.030169,0.0594303,-0.141743,0.060297,-0.101929,-0.141224,0.221718,-0.04357
O74439,0.31396,0.0617263,0.148436,-0.0458144,0.0344975,0.16627,0.0118961,-0.109915,-0.0688558,0.0916179,-0.0476323,-0.046915,0.0869122,0.0976002,0.0536117,0.0848488,-0.0230381,0.0764637,-0.164143,0.070264,-0.120909,-0.137964,0.236164,-0.026751
P38988,0.285532,0.0594446,0.136706,-0.0501031,0.0286345,0.170583,0.0219272,-0.106456,-0.0403297,0.0561536,-0.0581004,-0.0347825,0.101022,0.106825,0.0733307,0.0674034,-0.0107156,0.0332565,-0.154759,0.0722492,-0.0964761,-0.144042,0.253638,-0.0327228
P39965,0.302128,0.0850431,0.127029,-0.0466811,0.0249729,0.148361,0.0356858,-0.0869424,-0.0546047,0.0761173,-0.0609689,-0.0617693,0.101047,0.129512,0.0780703,0.0835784,-0.00653183,0.04755,-0.179595,0.0942284,-0.0914497,-0.151012,0.263519,-0.0202708
O74765,0.312318,0.06893,0.123801,-0.0406404,0.0523075,0.15761,0.0131974,-0.0742435,-0.038677,0.0953396,-0.0415218,-0.0721702,0.109702,0.122058,0.059237,0.0797066,-0.0246189,0.0685163,-0.149141,0.0609513,-0.0936985,-0.123169,0.243564,-0.0100311
Q9P6N6,0.295218,0.0621142,0.14689,-0.0172289,0.0223465,0.180929,0.0444793,-0.0807339,-0.065636,0.065269,-0.0335319,-0.0450588,0.0935555,0.133572,0.066957,0.0763431,-0.0391323,0.0668499,-0.179342,0.0987665,-0.0764403,-0.142242,0.245887,-0.0387973
Q07534,0.309074,0.0870018,0.142788,-0.0366161,0.0281855,0.141223,0.0159704,-0.0781154,-0.0716801,0.0581648,-0.0478013,-0.0525537,0.0870993,0.0936887,0.0431581,0.092327,-0.000881666,0.0544182,-0.157143,0.0847649,-0.102197,-0.111674,0.248803,-0.0442581
P38788,0.31309,0.0843939,0.125625,-0.0209611,0.0468867,0.150975,0.0351854,-0.111699,-0.0439792,0.0884959,-0.0663021,-0.0781084,0.117531,0.0996228,0.0820207,0.078466,-0.0263086,0.0391123,-0.164268,0.0944499,-0.0840099,-0.114164,0.252153,-0.0494544
P87142,0.306401,0.0877725,0.128266,-0.0460781,0.0583248,0.169242,0.00777458,-0.0929884,-0.0501202,0.0748356,-0.0215802,-0.070446,0.0954957,0.115799,0.0810026,0.0999859,0.000908203,0.0527394,-0.146679,0.0930428,-0.0727332,-0.132116,0.213173,-0.0482988
P32366,0.324671,0.100292,0.130035,-0.0285087,0.0351538,0.156639,0.0215657,-0.0778098,-0.0790373,0.0725641,-0.0586391,-0.0439951,0.0917619,0.119903,0.0466815,0.0930045,-0.00162355,0.06911,-0.180763,0.088312,-0.103262,-0.142258,0.23381,-0.0175951
O13753,0.312238,0.0636622,0.147679,-0.0542708,0.0406651,0.139003,0.047721,-0.0817606,-0.0415239,0.0618175,-0.0373541,-0.0563074,0.0837737,0.0929229,0.0534116,0.0783367,-0.00859163,0.0583311,-0.148364,0.0892259,-0.0892642,-0.129934,0.256053,-0.0356893
O94313,0.326399,0.0659395,0.150947,-0.0396637,0.0488938,0.170607,0.0351989,-0.110147,-0.0808388,0.0828642,-0.033056,-0.0520204,0.0837151,0.0957695,0.0536565,0.0869242,-0.0227342,0.0515992,-0.167805,0.0776915,-0.112929,-0.141477,0.238263,-0.019665
P03965,0.307423,0.0818069,0.12817,-0.0245002,0.0230207,0.175041,0.0128847,-0.110258,-0.0712709,0.085559,-0.034946,-0.0527182,0.0763617,0.0905196,0.0605972,0.0789617,-0.0307378,0.0678593,-0.178562,0.0682584,-0.075028,-0.121967,0.253175,-0.0115926
Q09832,0.301779,0.080207,0.13176,-0.0293948,0.028038,0.15782,0.0447776,-0.106702,-0.0497988,0.0926913,-0.0506685,-0.0607705,0.112753,0.0955596,0.0543331,0.0950859,-0.0269983,0.049555,-0.174544,0.0885928,-0.0837988,-0.112943,0.257455,-0.0457151
Q04235,0.299477,0.0770284,0.121748,-0.0352903,0.0482797,0.1343,0.0289351,-0.108103,-0.0573754,0.0870368,-0.0539871,-0.0376468,0.105141,0.0859795,0.068302,0.0630974,-0.0412128,0.0674535,-0.179259,0.0923175,-0.0703752,-0.141234,0.241362,-0.0240994
Q09738,0.33885,0.0728591,0.120915,-0.0473366,0.0311098,0.158188,0.0458846,-0.103489,-0.0792872,0.0634448,-0.0620707,-0.0532836,0.121507,0.0956695,0.0586079,0.0867085,-0.044121,0.0440326,-0.178976,0.0831697,-0.0804668,-0.11334,0.254044,-0.0211605
P50102,0.312982,0.0566555,0.144489,-0.0331484,0.022249,0.140282,0.0398734,-0.10952,-0.073199,0.0731028,-0.0280415,-0.0598202,0.0910255,0.0988201,0.0671381,0.089147,-0.0155476,0.0334699,-0.167785,0.0904414,-0.104632,-0.131781,0.242382,-0.0152459
O13941,0.310972,0.0841266,0.135428,-0.048889,0.0281484,0.154891,0.0275248,-0.0901757,-0.0452856,0.0794457,-0.0638339,-0.0743533,0.0756951,0.127098,0.0555592,0.0937454,-0.0217161,0.0721506,-0.151534,0.0928787,-0.1129,-0.135681,0.232925,-0.0457096
P32486,0.297728,0.0664186,0.118977,-0.0223238,0.0424787,0.15654,0.0448174,-0.0986641,-0.0682979,0.0810783,-0.0254924,-0.0374342,0.102696,0.110382,0.0662271,0.0978566,-0.0353423,0.048608,-0.141013,0.055811,-0.0961672,-0.127848,0.259525,-0.0142402
P18962,0.307939,0.0675844,0.135703,-0.027002,0.0340745,0.188857,0.0330051,-0.0999846,-0.059356,0.0654063,-0.0502501,-0.0485749,0.113944,0.131625,0.0743695,0.087752,-0.00287504,0.0493649,-0.152985,0.0809813,-0.0798593,-0.145981,0.262239,-0.0265785
O14073,0.314915,0.0702359,0.12665,-0.0494725,0.0427971,0.161578,0.0376384,-0.0999211,-0.0545169,0.0871542,-0.0615907,-0.043713,0.105257,0.110021,0.0623303,0.0692441,-0.00910481,0.0355328,-0.179038,0.06147,-0.0697285,-0.108968,0.247409,-0.0382661
P22007,0.31009,0.0921279,0.13698,-0.0251175,0.0240947,0.150357,0.0277191,-0.106946,-0.0395402,0.0830386,-0.0340115,-0.0602241,0.11526,0.139128,0.0479857,0.111424,-0.0257743,0.0587821,-0.153781,0.0723439,-0.0949543,-0.127178,0.258814,-0.015435
O13782,0.30537,0.0929676,0.133966,-0.0438652,0.0583919,0.162573,0.0425752,-0.0702342,-0.0435974,0.0915825,-0.0409405,-0.0380576,0.0765525,0.123989,0.0516037,0.0678798,-0.0145481,0.0398701,-0.150239,0.0912116,-0.0821565,-0.135309,0.236848,-0.0378832
Q08645,0.331779,0.0755896,0.124636,-0.050654,0.0345895,0.178608,0.0518175,-0.108913,-0.0584887,0.0752471,-0.0403314,-0.0656147,0.0836105,0.101623,0.0553312,0.0805224,-0.0255839,0.0503788,-0.149387,0.0805729,-0.0861044,-0.13738,0.247241,-0.0111686
O74742,0.296782,0.0904218,0.107654,-0.0191123,0.0423317,0.137983,0.0385855,-0.0876899,-0.0719152,0.0683825,-0.0628494,-0.0508958,0.0972457,0.126281,0.0814894,0.0773576,-0.00982997,0.0352266,-0.15147,0.0847588,-0.106677,-0.127167,0.251067,-0.0188885
Q9UT86,0.307735,0.0982467,0.13872,-0.0457387,0.0318058,0.155074,0.0241693,-0.0803518,-0.0750425,0.0579623,-0.0605195,-0.060885,0.102982,0.117231,0.0445591,0.0723945,-0.0344824,0.0681203,-0.175594,0.0817061,-0.0954039,-0.132019,0.257025,-0.0327728
Q12157,0.297312,0.095611,0.144132,-0.0208468,0.0641569,0.149298,0.0304063,-0.111096,-0.0490899,0.0789589,-0.0474708,-0.063273,0.0807593,0.134523,0.0526784,0.0738721,-0.00225276,0.0789002,-0.165089,0.0666851,-0.101,-0.131675,0.24696,-0.0144038
P05756,0.308119,0.0901996,0.13551,-0.0330235,0.0562484,0.178097,0.032494,-0.0765614,-0.0616257,0.0642487,-0.0579062,-0.0440994,0.106864,0.114633,0.0595609,0.0851818,-0.040744,0.0650309,-0.176011,0.0758267,-0.108912,-0.147136,0.242203,-0.0314073
P28189,0.305029,0.0951639,0.152991,-0.055749,0.0479742,0.142285,0.0144021,-0.0732359,-0.0730605,0.0735262,-0.0615948,-0.0565389,0.108066,0.093197,0.0501936,0.0914542,-0.0305869,0.0658917,-0.151793,0.0997748,-0.11309,-0.124373,0.233097,-0.0359665
O59801,0.295451,0.0930939,0.122425,-0.0394253,0.0610225,0.172847,0.046549,-0.0872378,-0.0542393,0.0859912,-0.0318309,-0.0573463,0.10789,0.0852196,0.0799068,0.0872106,-0.0327857,0.0675417,-0.1721,0.079392,-0.0981838,-0.128906,0.236081,-0.0132962
P35207,0.276636,0.0877152,0.138709,-0.0327908,0.0355862,0.160964,0.0105341,-0.089946,-0.046831,0.0792417,-0.0420748,-0.0728808,0.109385,0.0871447,0.0636017,0.0852768,-0.00117052,0.0338067,-0.172456,0.0927713,-0.0929175,-0.113713,0.241982,-0.0287116
P47025,0.32422,0.0828139,0.133651,-0.0535285,0.0611495,0.154608,0.0315689,-0.108455,-0.0593769,0.0801315,-0.0505344,-0.0411062,0.104927,0.12899,0.048671,0.089507,-0.0380319,0.0469946,-0.146788,0.0581716,-0.113266,-0.143811,0.235471,-0.0105948
Q9P7I3,0.320281,0.0742632,0.117928,-0.041091,0.0565069,0.16188,0.0482538,-0.0715227,-0.0373248,0.0879018,-0.0297642,-0.0339299,0.10252,0.108631,0.0781037,0.0826935,-0.0297483,0.0444098,-0.154135,0.0676741,-0.109926,-0.143032,0.235786,-0.042559
P00931,0.32183,0.0956094,0.14485,-0.0301505,0.0395566,0.143939,0.0416834,-0.0882253,-0.0642166,0.0827873,-0.0513865,-0.0566793,0.0723205,0.105969,0.0422453,0.0763055,-0.0241413,0.034792,-0.158275,0.0843037,-0.0943632,-0.122151,0.249607,-0.0411798
O13831,0.300325,0.0795829,0.139487,-0.0227447,0.0556523,0.173081,0.0285007,-0.104471,-0.0484268,0.0691542,-0.0364404,-0.0466639,0.0764038,0.102427,0.0721526,0.102182,-0.00046055,0.0523344,-0.185914,0.0617185,-0.0764214,-0.124318,0.241696,-0.0372073
Q9UUJ1,0.31652,0.0719225,0.147739,-0.0513553,0.0227738,0.140536,0.0487607,-0.0866826,-0.0651329,0.0805836,-0.036361,-0.0631016,0.0728957,0.118661,0.0803542,0.0817707,-0.027781,0.0703565,-0.155697,0.096915,-0.0912439,-0.127445,0.236357,-0.0294784
P32381,0.301579,0.0768665,0.131413,-0.0349519,0.0199792,0.157214,0.035131,-0.0716616,-0.0665583,0.0809788,-0.0498847,-0.0586644,0.093431,0.123543,0.0819192,0.0980257,-0.0270074,0.0465152,-0.139653,0.0850852,-0.0838298,-0.138288,0.233328,-0.0218156
Q9Y7Z8,0.320827,0.0686846,0.120127,-0.0431511,0.0407291,0.170078,0.0505601,-0.0715076,-0.039388,0.055013,-0.0658238,-0.0504938,0.0980324,0.113476,0.0666268,0.0948573,-0.0401739,0.0744628,-0.150673,0.0614617,-0.0771694,-0.121331,0.253783,-0.0120022
Q04439,0.328792,0.0706386,0.117437,-0.0509942,0.0485524,0.162474,0.0363963,-0.0799245,-0.0364235,0.0857958,-0.0662651,-0.0542457,0.106313,0.0961692,0.0427242,0.0864089,-0.0411787,0.0458915,-0.154018,0.0670353,-0.0782683,-0.134101,0.242718,-0.0191394
O94457,0.292962,0.0739172,0.13592,-0.0266125,0.0291091,0.175058,0.0259047,-0.107498,-0.0407375,0.0906512,-0.045461,-0.0524113,0.105271,0.12828,0.0613219,0.0839836,-0.0135063,0.0606959,-0.156427,0.0694417,-0.070336,-0.138357,0.236464,-0.0343094
P32353,0.307163,0.0581142,0.127863,-0.0276981,0.0523422,0.135714,0.0235298,-0.0807031,-0.052876,0.0588485,-0.0278943,-0.0400161,0.113427,0.105612,0.0579478,0.101381,-0.00642148,0.0658284,-0.174193,0.0898264,-0.0774071,-0.130064,0.236077,-0.028365
Q05584,0.322139,0.0906338,0.120879,-0.0554042,0.0383413,0.1805,0.0107282,-0.0889967,-0.0459314,0.0775631,-0.0315426,-0.0697255,0.111711,0.10807,0.0461882,0.0710403,-0.00269019,0.0537452,-0.175122,0.0977134,-0.097024,-0.117765,0.234569,-0.045574
Q9UT36,0.306481,0.0649463,0.13559,-0.0318382,0.0613998,0.143834,0.0408587,-0.105713,-0.0504776,0.0637254,-0.0378176,-0.0707115,0.0945137,0.11374,0.0635846,0.0724232,0.000472598,0.0592514,-0.172477,0.05954,-0.0700302,-0.116069,0.229256,-0.0339511
P35691,0.302137,0.0682083,0.132774,-0.027203,0.0354073,0.168108,0.0429718,-0.100416,-0.0533254,0.0804971,-0.025625,-0.0531554,0.0914051,0.114487,0.0727609,0.0930835,-0.0400056,0.0588651,-0.178229,0.0919164,-0.0955706,-0.119074,0.242737,-0.0358694
Q10344,0.307151,0.0801842,0.108108,-0.0141531,0.0379803,0.148034,0.0289079,-0.109805,-0.0625926,0.0940194,-0.0524163,-0.0687912,0.092602,0.107274,0.0653076,0.0820838,-0.012215,0.0678028,-0.171078,0.083822,-0.076636,-0.119278,0.233119,-0.0440123
Q01852,0.325612,0.0616053,0.125345,-0.0367095,0.0579431,0.151716,0.0399897,-0.102068,-0.0418787,0.0906354,-0.0447824,-0.0775744,0.110903,0.105295,0.0827948,0.0751737,-0.0350671,0.0719843,-0.148494,0.0877148,-0.103415,-0.128981,0.231933,-0.0490643
O60084,0.306472,0.0819559,0.116613,-0.0497874,0.0409218,0.172542,0.0190885,-0.0838016,-0.0659369,0.0910308,-0.030462,-0.0557685,0.110161,0.110731,0.048607,0.0722607,-0.00141403,0.0551605,-0.1509,0.0632001,-0.0826069,-0.137605,0.235294,-0.041438
Q9UTE0,0.324565,0.0651062,0.125283,-0.0437576,0.0426703,0.158351,0.0164438,-0.10786,-0.0412937,0.0873657,-0.0318091,-0.0664353,0.0890306,0.12571,0.0765122,0.0727347,-0.038842,0.0741081,-0.163644,0.0744875,-0.102219,-0.128095,0.234995,-0.0252227
Q99287,0.282565,0.0544227,0.124457,-0.0445393,0.0194538,0.136147,0.027677,-0.0830517,-0.0641685,0.073855,-0.0452527,-0.0614063,0.111674,0.117086,0.063249,0.0811988,-0.0403412,0.0421462,-0.167016,0.095792,-0.111494,-0.134192,0.255781,-0.0480438
P00163,0.298648,0.0838765,0.143535,-0.0343984,0.0516463,0.14694,0.0206291,-0.0808448,-0.0777452,0.0821021,-0.0424158,-0.0741846,0.0842353,0.11369,0.0716669,0.081618,-0.0333943,0.0677172,-0.173954,0.0954585,-0.11209,-0.132446,0.263572,-0.0525345
P05501,0.292497,0.0879426,0.150919,-0.0372326,0.0338846,0.155853,0.0350949,-0.105706,-0.0442061,0.0782124,-0.0341901,-0.0720745,0.0797113,0.0958817,0.0800823,0.106073,-0.0163451,0.0387302,-0.174509,0.0903948,-0.0903041,-0.106311,0.252213,-0.0217452
P40469,0.303973,0.0858611,0.127423,-0.0500453,0.061037,0.168426,0.0445384,-0.100629,-0.0419278,0.0622241,-0.0654132,-0.0610383,0.0998158,0.111367,0.0872336,0.083447,-0.0363772,0.0436036,-0.164438,0.100335,-0.101724,-0.111557,0.275204,-0.021232
Q9UTR1,0.307722,0.0749713,0.115977,-0.0388703,0.0401324,0.157184,0.0278732,-0.107846,-0.06509,0.05951,-0.030132,-0.0701442,0.109354,0.120916,0.047922,0.088178,-0.0333316,0.037066,-0.143987,0.0901464,-0.0867169,-0.122237,0.234277,-0.0271039
Q01217,0.32996,0.0692123,0.138996,-0.0286209,0.0464693,0.15964,0.0499113,-0.0887544,-0.0506618,0.0715919,-0.0447774,-0.0836501,0.0848158,0.124025,0.0513812,0.078914,-0.0326473,0.0407671,-0.16933,0.0659381,-0.111043,-0.123228,0.254296,-0.0365634
P31318,0.301039,0.0954052,0.12127,-0.0208294,0.0561823,0.148287,0.0428476,-0.0934157,-0.043145,0.0969405,-0.0408783,-0.0820977,0.0857648,0.129342,0.0592509,0.074637,-0.0138406,0.042143,-0.169256,0.0638127,-0.103798,-0.146499,0.254435,-0.0106972
Q9UU86,0.33726,0.0670013,0.132604,-0.0551791,0.0529324,0.148541,0.0275488,-0.101154,-0.0620768,0.0935324,-0.0477385,-0.0779083,0.0962582,0.105994,0.0444203,0.0709554,-0.0142968,0.0438456,-0.155462,0.0797331,-0.0797715,-0.110576,0.259602,-0.0382168
P40528,0.307928,0.0847125,0.114773,-0.0205321,0.050508,0.166406,0.00958793,-0.0702115,-0.032945,0.0582578,-0.0539185,-0.0401946,0.0850045,0.0952922,0.043693,0.0816683,-0.0294176,0.0687136,-0.16146,0.0846521,-0.0918555,-0.131076,0.249626,-0.0420704
P40386,0.299835,0.0760434,0.142784,-0.0232117,0.0247777,0.144579,0.0279552,-0.11075,-0.0483482,0.0833786,-0.0577194,-0.0642875,0.0905236,0.121622,0.0428924,0.0858918,-0.0274386,0.0410622,-0.178713,0.0764066,-0.0936354,-0.115362,0.229704,-0.0432542
P41835,0.295858,0.08074,0.117773,-0.0368418,0.0251519,0.166785,0.0154391,-0.100305,-0.0739283,0.0585094,-0.046022,-0.0481867,0.113988,0.132922,0.0680331,0.0671828,-0.0324492,0.0346809,-0.172451,0.0913045,-0.0959132,-0.119686,0.248403,-0.0163799
Q02725,0.31111,0.0772585,0.152638,-0.0570557,0.0307393,0.186287,0.0184666,-0.0904823,-0.0661245,0.0866379,-0.0672307,-0.0475482,0.0999869,0.101029,0.0662657,0.0881907,-0.0107636,0.0742276,-0.159801,0.0994055,-0.107978,-0.126143,0.236342,-0.0464521
O13718,0.299584,0.0717563,0.133702,-0.0573229,0.0349602,0.148479,0.0230852,-0.109583,-0.0718736,0.0803572,-0.0359639,-0.0534871,0.11107,0.0962813,0.0496603,0.098549,-0.0078895,0.0394056,-0.183747,0.0677459,-0.104146,-0.131264,0.24167,-0.028329
Q92356,0.296697,0.0621201,0.111035,-0.0195864,0.0367568,0.159153,0.0395505,-0.106451,-0.0423852,0.0758264,-0.0533154,-0.0579726,0.0931396,0.130105,0.0644152,0.1033,-0.0167005,0.0695077,-0.178708,0.0943426,-0.115222,-0.114271,0.252962,-0.0447749
P33328,0.307473,0.0928168,0.131264,-0.0275342,0.0479337,0.138679,0.0486915,-0.100565,-0.0314529,0.0893642,-0.0288053,-0.0460809,0.110684,0.127417,0.0410153,0.0735278,-0.00202978,0.0520423,-0.159274,0.0970746,-0.11187,-0.120303,0.232509,-0.0201111
P53942,0.310964,0.0655462,0.137069,-0.0370134,0.059697,0.152396,0.0143077,-0.0966597,-0.0493918,0.0609045,-0.0389383,-0.0734899,0.0980534,0.125576,0.0809699,0.0988769,-0.0168342,0.0511904,-0.146686,0.0896968,-0.0814762,-0.117648,0.228664,-0.0363267
Q10236,0.310373,0.0603416,0.145648,-0.0245035,0.0243432,0.141812,0.00808939,-0.0779449,-0.0580319,0.0967556,-0.0342917,-0.0364762,0.109058,0.130446,0.0554854,0.10599,-0.0298306,0.0452891,-0.16668,0.0906556,-0.098191,-0.124438,0.233626,-0.0255009
Q09864,0.306323,0.0658102,0.108558,-0.0246504,0.0606332,0.175052,0.0490872,-0.0954955,-0.0737183,0.0729374,-0.0409055,-0.07239,0.111332,0.127591,0.0610701,0.0956846,-0.0313322,0.0660608,-0.163595,0.0701602,-0.110949,-0.143528,0.246887,-0.0210746
P19882,0.304256,0.0836582,0.12142,-0.0562543,0.0303308,0.170358,0.0400407,-0.079738,-0.0410062,0.0940465,-0.0364655,-0.064828,0.104317,0.128653,0.0570357,0.0693897,-0.00215584,0.0626682,-0.149197,0.0668517,-0.107541,-0.126611,0.261938,-0.0425408
P31317,0.3089,0.100492,0.1293,-0.034415,0.0274483,0.162515,0.0464748,-0.112546,-0.042668,0.0816692,-0.0386904,-0.0815405,0.119119,0.117221,0.0597918,0.0910284,-0.00732387,0.0589834,-0.161743,0.101832,-0.114688,-0.144382,0.267111,-0.0444024
P05150,0.304708,0.0791596,0.146399,-0.019213,0.0233897,0.164597,0.0234938,-0.082975,-0.0496199,0.0757035,-0.0511244,-0.0654187,0.117439,0.114421,0.0826696,0.106058,-0.0103156,0.076714,-0.16504,0.0859424,-0.116322,-0.112923,0.266966,-0.0373708
Q09683,0.311934,0.0943302,0.128603,-0.0447126,0.0225461,0.169491,0.0337968,-0.0976279,-0.0429402,0.0861314,-0.0434641,-0.0548832,0.0822397,0.128346,0.0539326,0.0992347,-0.00330679,0.0477581,-0.177814,0.0923975,-0.075263,-0.132904,0.24364,-0.0202929
P32829,0.325018,0.0844872,0.148064,-0.0561326,0.0549834,0.145343,0.0303942,-0.0787092,-0.0571544,0.0727165,-0.0366377,-0.0383136,0.103569,0.0963266,0.0839467,0.106958,-0.000455887,0.0346553,-0.166554,0.073824,-0.10964,-0.10493,0.225072,-0.00904912
Q02088,0.306036,0.0866761,0.121026,-0.0211768,0.0372389,0.144893,0.0154593,-0.0932669,-0.0510546,0.0921931,-0.0683976,-0.0653796,0.102777,0.118308,0.0747872,0.0705315,-0.00102837,0.0543502,-0.179153,0.0786,-0.094749,-0.125456,0.275739,-0.037086
P40414,0.289992,0.0651515,0.118919,-0.0183972,0.0479338,0.144941,0.0158084,-0.109159,-0.0404376,0.0748645,-0.0660353,-0.0637818,0.0954123,0.12888,0.0827694,0.0905789,-0.00790809,0.0356608,-0.178618,0.0669282,-0.0850252,-0.117106,0.25624,-0.0266329
P53088,0.315827,0.0848283,0.124365,-0.0565453,0.0475457,0.178967,0.017441,-0.0798334,-0.0806231,0.0946116,-0.0386149,-0.0659231,0.0892575,0.116812,0.0469993,0.0699116,-0.0171665,0.0514726,-0.178286,0.102537,-0.080894,-0.142154,0.247462,-0.0443978
O94282,0.307857,0.0616675,0.139234,-0.0545896,0.0426734,0.165247,0.0328572,-0.0864603,-0.0657255,0.0929118,-0.0339252,-0.0695808,0.0939848,0.123544,0.0677308,0.0651592,-0.0415127,0.0431669,-0.167031,0.0770306,-0.0777481,-0.132226,0.243832,-0.0110528
O14134,0.304711,0.0540619,0.134037,-0.0487867,0.0264339,0.165354,0.050222,-0.111324,-0.055046,0.055149,-0.0424883,-0.0687743,0.107624,0.121401,0.0476677,0.0891498,-0.00126792,0.0741499,-0.143569,0.059458,-0.0917669,-0.112394,0.256493,-0.0199961
Q08972,0.322309,0.0734388,0.109796,-0.0281639,0.0610594,0.144709,0.026754,-0.0734472,-0.0349342,0.0686259,-0.0515343,-0.0720426,0.0982514,0.12211,0.0472739,0.080528,-0.0338722,0.0410399,-0.149699,0.0975703,-0.104138,-0.145405,0.235827,-0.0218147
Q08278,0.30767,0.0680916,0.116777,-0.0418452,0.032396,0.181237,0.047381,-0.0914522,-0.0591209,0.059543,-0.069109,-0.0614885,0.108677,0.104469,0.0452195,0.0845606,-0.00494261,0.0716521,-0.191566,0.0802988,-0.0880268,-0.142534,0.265391,-0.0176518
O60104,0.323061,0.0681953,0.120592,-0.0303383,0.0553073,0.163724,0.0313775,-0.0790191,-0.0706548,0.0697234,-0.0603946,-0.0422771,0.110379,0.124172,0.0751219,0.0896986,-0.00957453,0.0438662,-0.168965,0.0749613,-0.0992041,-0.118526,0.24647,-0.0403619
P35996,0.322014,0.0573546,0.118455,-0.0530449,0.0229185,0.162176,0.0247205,-0.112904,-0.0560152,0.0770137,-0.0428514,-0.0772519,0.0773178,0.101503,0.0655707,0.106897,-0.0313172,0.0651682,-0.170282,0.0902715,-0.100627,-0.148507,0.236187,-0.0307123
